route,viewport,url,method,resource_type,status,failure,classification,result
/products/money-claim,desktop,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0h1v9239287483za200zd9239287483&_p=1784983309338&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=850749603&_eu=AAAAACQC&are=1&cid=340227334.1784983310&frm=0&ibt=1&ngs=1&pscdl=&rcb=18&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115938466~115938469~118897920~118897930~119896803&sid=1784983309&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fmoney-claim&dt=Recover%20Unpaid%20Rent%20Money%20Claim%20Pack%20%7C%20MCOL%20%26%20N1%20%7C%20%C2%A328.99&_s=2&tfd=6357,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/money-claim-unpaid-rent?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/money-claim?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/money-claim-letter-before-action?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/refunds?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/terms?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/privacy?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/help?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/about?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/ask-heaven?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/contact?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/eviction-guides?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/blog?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/lodger-agreement?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/pricing?_rsc=1dzy2,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/refunds?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/cookies?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/terms?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/privacy?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/help?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/contact?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/about?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/ask-heaven?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/eviction-guides?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/blog?_rsc=9mt49,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/money-claim,desktop,https://landlordheaven.co.uk/images/money-claim-mobile.webp,GET,image,0,net::ERR_ABORTED,expected_responsive_media_candidate_abort,PASS
/products/money-claim,desktop,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0h1v9239287483za200zd9239287483&_p=1784983309338&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=850749603&_eu=AEAAACQC&ae=a&are=1&cid=340227334.1784983310&frm=0&ibt=1&ngs=1&pscdl=&rcb=18&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=3&tag_exp=115938466~115938469~118897920~118897930~119896803&sid=1784983309&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fmoney-claim&dt=Recover%20Unpaid%20Rent%20Money%20Claim%20Pack%20%7C%20MCOL%20%26%20N1%20%7C%20%C2%A328.99&en=scroll&epn.percent_scrolled=90&_et=2&tfd=11376,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m1h2v9239287483za200zd9239287483&_p=1784983326797&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1799155487&_eu=AAAAACAC&are=1&cid=1264850066.1784983327&ec_mode=a&frm=0&ibt=1&ngs=1&pscdl=&rcb=7&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938465~115938469~118897920~118897930~119793974~119896803&sid=1784983327&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=1441,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/lodger-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/assured-periodic-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/compare/tenancy-agreement-options-england?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/periodic-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/tenancy-agreement-england-2026?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m1h2v9239287483za200zd9239287483&_p=1784983326797&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1799155487&_eu=AAAAACQC&are=1&cid=1264850066.1784983327&frm=0&ibt=1&ngs=1&pscdl=&rcb=7&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115616985~115938465~115938469~118897920~118897930~119793974~119896803&sid=1784983327&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&_s=2&tfd=4650,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/periodic-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/compare/tenancy-agreement-options-england?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/assured-periodic-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/tenancy-agreement-england-2026?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/products/money-claim?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/products/complete-pack?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/assisted-prep?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/products/notice-only?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/about?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/section-8-notice?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/ask-heaven?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/samples?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/cookies?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/terms?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/privacy?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/refunds?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/help?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/tools?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/contact?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/eviction-guides?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/blog?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/cookies?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/products/ast?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/refunds?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/terms?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/privacy?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/contact?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/help?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/section-8-notice?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/samples?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/about?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/ask-heaven?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/eviction-guides?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/tools?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/products/ast?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://landlordheaven.co.uk/blog?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,mobile,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m1h2v9239287483za200zd9239287483&_p=1784983326797&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1799155487&_eu=AEAAACQC&ae=a&are=1&cid=1264850066.1784983327&frm=0&ibt=1&ngs=1&pscdl=&rcb=7&sr=390x844&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=3&tag_exp=115616985~115938465~115938469~118897920~118897930~119793974~119896803&sid=1784983327&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&en=scroll&epn.percent_scrolled=90&_et=2&tfd=9661,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/standard-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/premium-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983349764&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=53247872&_eu=AAAAACAC&are=1&cid=770106368.1784983350&ec_mode=a&frm=0&ibt=1&ngs=1&pscdl=&rcb=2&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115938465~115938468~118012007~118897920~118897930~119896803&sid=1784983350&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=1533,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/lodger-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/hmo-shared-house-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/student-tenancy-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/lodger-agreement?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983349764&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=53247872&_eu=AAAAACQC&are=1&cid=770106368.1784983350&frm=0&ibt=1&ngs=1&pscdl=&rcb=2&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&tag_exp=115938465~115938468~118012007~118897920~118897930~119896803&sid=1784983350&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&_s=2&tfd=3849,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/periodic-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/assured-periodic-tenancy-agreement?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/tenancy-agreement-england-2026?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/compare/tenancy-agreement-options-england?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/help?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/about?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/contact?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/tools?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/cookies?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/refunds?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/privacy?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/terms?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/section-8-notice?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/ask-heaven?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/samples?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/eviction-guides?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/blog?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/products/ast?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/rent-increase?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/pricing?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/assisted-prep?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/products/money-claim?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/products/notice-only?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/products/complete-pack?_rsc=1yqya,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/privacy?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/terms?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/cookies?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/refunds?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/section-8-notice?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/samples?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/help?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://landlordheaven.co.uk/ask-heaven?_rsc=p0uw0,GET,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
/products/ast,tablet,https://region1.analytics.google.com/g/collect?v=2&tid=G-TBR4PEGY1K&gtm=45je67m0v9239287483za200zd9239287483&_p=1784983349764&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=53247872&_eu=AEAAACQC&ae=a&are=1&cid=770106368.1784983350&frm=0&ibt=1&ngs=1&pscdl=&rcb=2&sr=800x600&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.169%7CNot%2520A(Brand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=10.0.0&uaw=0&ul=en-us&_s=3&tag_exp=115938465~115938468~118012007~118897920~118897930~119896803&sid=1784983350&sct=1&seg=0&dl=https%3A%2F%2Flandlordheaven.co.uk%2Fproducts%2Fast&dt=Tenancy%20Agreement%20England%20%7C%20Renters%27%20Rights%20Act%20Compliant&en=scroll&epn.percent_scrolled=90&_et=2&tfd=8851,POST,fetch,0,net::ERR_ABORTED,expected_aborted_prefetch,PASS
